Line No,File Path,Error No,Error Message,Misra Level,MISRA Rule No
1205,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1206,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1207,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1208,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1209,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1210,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1211,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1212,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1213,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1214,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1215,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1216,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1217,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1218,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1219,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1220,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1221,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1222,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1223,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1224,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1225,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1226,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1227,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1228,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1229,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1230,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1231,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1232,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1233,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1234,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1235,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1236,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1237,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1238,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1239,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1240,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1241,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1242,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1243,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1244,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1245,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1246,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1247,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1248,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1249,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1250,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1251,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1252,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1253,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1254,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
1255,/synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h,762,"""Redundantly declared symbol 'debug_isr(void)' of type 'void (void)' previously declared at line 242, file /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/erika/ee_declcfg.h, module /synergy_wa/CM_11_VE/10xx~cm37bo~2-cm11ve~Rel7_1/10xx/sdc/sdc_kernel/hal/hal_library/safetylib/safetylib_if/safetylib_if.c""",MM-PWT 3,MISRA R 8.5
